vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,model_freq,brand_BMW,brand_Datsun,brand_Ford,brand_Honda,brand_Hyundai,brand_Jaguar,brand_Mahindra,brand_Maruti,brand_Mercedes-Benz,brand_Other,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual
8,87000,18.88,1995,184.0,5,1175000,152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,85000,26.59,1248,74.0,5,470000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
8,113000,16.0,2179,140.0,7,650000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,90000,26.59,1248,74.0,5,715000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,20000,22.0,1197,81.8,5,645000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
14,39000,21.79,998,67.05,5,135000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,15000,17.0,1591,121.3,5,1150000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,51000,21.38,1396,88.7,5,875000,335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,33000,17.61,1998,184.0,5,2775000,152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
14,94000,12.99,2494,100.0,7,411000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
7,48000,18.6,1197,81.83,5,490000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,83386,12.98,2494,178.3,5,750000,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7,35000,16.47,1198,74.0,5,530000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
2,4015,17.0,1497,121.31,5,946000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,8468,18.9,1197,81.86,5,685000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,56600,16.02,1373,93.7,7,475000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8,67000,15.04,1598,103.6,5,360000,246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
5,14479,18.7,1199,88.7,5,700000,174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,96000,16.12,2967,245.0,5,2800000,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
11,32400,17.92,1086,62.1,5,270000,139,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,64000,19.01,1461,108.45,5,370000,217,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
15,75000,16.0,1493,106.0,5,235000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,38000,18.25,1968,187.74,5,2055000,99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,38000,17.66,2993,261.49,4,4700000,24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,38000,18.84,1995,184.0,5,2075000,107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,16000,18.5,1197,80.0,5,540000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,67000,18.9,1197,82.0,5,540000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,15439,19.01,1462,103.26,7,980000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,10000,22.74,796,47.3,5,320000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
5,57000,20.36,1197,78.9,5,375000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,70000,22.54,1396,88.73,5,440000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6,63239,22.54,1396,88.73,5,650000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4,30000,20.4,1197,81.8,5,435000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
6,60000,19.16,2487,214.5,5,2350000,36,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
6,25000,18.9,1197,82.0,5,475000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,80150,15.8,1499,110.0,5,500000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,140000,20.77,1248,88.76,7,500000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2,50000,28.09,1248,88.5,5,825000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,15000,21.63,998,67.04,5,570000,237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,57000,21.4,1197,83.1,5,625000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,27823,32.52,998,58.33,5,425000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
4,27000,15.85,1499,110.4,5,870000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,49000,17.5,1373,80.46,7,825000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,15000,19.34,1462,103.0,7,920000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,9500,22.0,1197,81.8,5,799000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
13,100000,17.0,1497,118.0,5,200000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
4,50000,20.63,1198,67.06,5,315000,85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,41000,10.91,3198,197.0,7,3200000,47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,13230,18.6,1197,81.86,5,772000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,50000,21.66,1498,103.52,5,580000,181,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,67000,17.1,1956,170.0,5,1740000,39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7,30000,15.1,2179,140.0,7,950000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,49000,18.6,1197,81.83,5,695000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
15,120000,13.6,2523,63.0,7,240000,210,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,55000,16.2,1199,74.0,5,675000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
12,65000,17.0,1497,118.0,5,299000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,5000,17.3,1497,121.0,7,980000,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,17000,18.16,1196,86.8,5,485000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
11,35500,15.6,1196,70.0,5,271000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,61500,16.2,1199,74.0,5,498000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
10,59455,19.7,796,46.3,5,175000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,110000,22.9,1248,74.0,5,440000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,64000,25.17,799,53.3,5,300000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
8,105000,16.0,2179,140.0,7,525000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7,149500,14.84,2143,170.0,5,1565000,118,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
11,65000,17.0,1497,118.0,5,295000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,5800,18.9,1197,82.0,5,525000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9,30000,16.95,1197,78.9,5,332000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9,52865,23.95,998,67.05,5,245000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,450000,20.63,1198,67.0,5,295000,85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,31000,20.73,1373,91.1,5,785000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,6000,16.8,1497,113.4,5,1425000,28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
7,190000,25.1,1498,98.6,5,550000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,25592,14.8,1497,121.36,5,1095000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,35000,18.15,1198,82.0,5,350000,66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,12000,18.9,1197,82.0,5,625000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,56000,24.52,1248,88.5,7,975000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6,46900,18.9,1197,82.0,5,461000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,36000,17.3,1497,121.0,7,1085000,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,23995,24.3,1248,88.5,5,1100000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4,76000,24.3,1248,88.5,5,850000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,20000,20.85,1197,83.14,5,575000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,31343,24.3,1248,88.5,5,925000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,30000,13.6,1598,181.0,4,2300000,17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7,35000,20.77,1248,88.76,7,725000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6,58000,20.14,1498,88.8,5,625000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
9,90000,12.99,2494,100.0,7,575000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2,10000,21.01,1197,81.8,5,750000,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
11,178000,17.0,1497,118.0,5,260000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
5,70000,17.8,1497,117.3,5,700000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,25000,20.4,1197,81.8,5,415000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,50000,24.0,1186,73.97,5,450000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
6,52000,17.21,1197,103.5,5,645000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8,38000,20.77,1248,88.8,7,650000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,32100,18.9,1197,82.0,5,495000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,27500,20.51,998,67.04,5,440000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
12,70000,16.95,1197,78.9,5,225000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8,52000,18.5,1197,82.9,5,345000,906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
10,76500,20.0,1399,68.05,5,235000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3,9000,15.1,2179,152.87,7,1625000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
9,76000,19.3,1248,73.9,5,435000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
12,58000,16.8,1497,116.4,5,260000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,50000,24.0,1186,73.97,5,500000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,20000,24.3,1248,88.5,5,870000,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,57000,23.95,998,67.1,5,390000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,70000,19.44,1198,67.0,7,350000,85,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8,88251,12.55,2982,168.5,7,1490000,186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,40000,32.26,998,58.3,4,260000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,39500,22.0,1197,81.8,5,725000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,77100,16.02,1373,93.7,7,550000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,57000,13.68,2393,147.8,7,1390000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
7,56000,16.47,1198,74.0,5,335000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
10,35000,13.93,2179,138.0,7,675000,100,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
3,22000,18.2,1199,88.7,5,800000,174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,41473,18.9,1197,82.0,5,550000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,49100,15.1,2179,140.0,7,800000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,15000,25.5,1498,98.6,5,790000,101,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,97000,25.83,1498,99.0,5,475000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,49000,16.36,2179,187.7,5,2650000,52,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,30000,11.36,2755,171.5,7,2250000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,43000,17.24,1198,73.9,5,600000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
7,65694,17.01,1591,121.3,5,510000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,18000,21.21,1197,81.8,5,740000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6,45833,19.59,1995,187.74,5,2700000,152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,10450,28.4,1248,74.02,5,850000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,11458,21.7,1498,98.96,5,990000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10,79000,20.54,1598,103.6,5,349000,246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,22000,17.33,1998,189.08,4,3875000,17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5,63000,20.14,1498,88.0,5,645000,372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2,25000,21.21,1197,81.8,5,475000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
4,23600,28.4,1248,74.02,5,775000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,15000,22.5,999,68.0,5,285000,75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
5,40000,23.95,998,67.05,5,350000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
6,59000,20.0,1399,68.05,5,410000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,20000,21.56,1462,103.25,5,820000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
7,58100,22.7,1498,89.84,5,450000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
6,90000,25.83,1498,99.0,5,480000,65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,11700,24.0,1186,73.97,5,580000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
17,110000,19.7,796,46.3,5,45000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
7,60000,20.0,1399,68.05,5,210000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10,40300,20.36,1197,78.9,5,335000,410,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,59500,23.4,1248,74.0,5,560000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2,10500,22.48,1995,187.74,5,5000000,107,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,97000,25.8,1498,98.6,5,400000,362,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
8,52000,15.64,1798,167.62,5,1400000,99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,15000,25.32,1198,77.0,6,500000,27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
8,81754,20.77,1248,88.76,7,670000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
9,74675,20.77,1248,88.76,7,499000,343,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7,51000,23.26,1197,88.5,5,485000,17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,58481,20.0,1399,68.05,5,435000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
13,62000,17.7,1497,78.0,5,200000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,24000,25.17,799,53.3,5,375000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
4,44800,18.9,1197,81.86,5,445000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2,12750,17.0,1956,138.1,5,1750000,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4,21065,18.9,1197,81.86,5,575000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,16500,17.43,1396,105.5,5,771000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,30000,16.0,2179,140.0,7,1475000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,35000,23.84,1199,84.0,5,434000,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
11,88466,18.6,1197,85.8,5,290000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
15,54171,19.7,796,46.3,5,100000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3,17500,23.01,999,67.0,5,360000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1,6003,21.56,1462,103.25,5,875000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
9,37000,15.04,1598,103.6,5,670000,246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
6,70000,23.9,1582,126.2,5,625000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5,110000,28.09,1248,88.5,5,700000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2,14171,21.01,1197,81.8,5,750000,364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
7,266007,12.55,2982,168.5,7,1300000,186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,76186,12.05,1995,154.0,5,1500000,152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,56000,15.6,1196,70.02,5,370000,270,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,35000,24.7,796,47.3,5,240000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8,55572,13.7,1798,157.75,5,1065000,93,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,20000,23.84,1199,84.0,5,550000,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
14,92000,10.5,2179,120.0,7,295000,273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
7,39264,20.51,998,67.06,5,450000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,57000,22.7,1498,89.84,5,570000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
8,161823,12.99,2494,100.6,8,790000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2,9000,18.9,1197,81.86,5,595000,580,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8,54000,18.6,1197,85.8,5,340000,781,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,135000,28.09,1248,88.5,5,690000,346,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
4,50000,21.38,1396,88.7,5,870000,335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
13,80000,18.9,998,67.1,5,120000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,41000,26.8,1248,74.0,5,575000,73,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7,57000,23.4,1248,74.0,5,420000,890,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2,15000,25.17,799,53.3,5,410000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
3,25000,21.38,1396,88.7,5,1100000,335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,25000,17.8,1496,105.5,5,1080000,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2,14000,19.33,1999,177.0,5,4550000,52,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,10000,25.17,799,53.3,5,330000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
10,210000,17.05,1995,184.0,5,800000,54,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,13050,22.77,1498,98.59,5,875000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,91771,13.68,2393,147.8,7,1650000,543,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
7,41248,23.1,998,67.04,5,420000,237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,66000,22.77,1498,98.59,5,775000,373,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2,10229,17.4,1497,117.6,5,1100000,757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2,11000,18.27,998,118.35,5,1075000,58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5,40500,25.17,799,53.3,5,310000,306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
4,35000,22.5,999,67.0,5,250000,75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
7,120000,15.1,2179,140.0,7,560000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3,35000,20.3,1199,84.0,5,500000,37,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
12,139000,13.6,2523,63.0,7,385000,210,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5,59000,16.0,2179,140.0,7,1185000,329,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,32000,17.01,1591,121.3,5,580000,492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4,19369,23.95,998,67.05,5,356000,778,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9,82088,18.9,998,67.1,5,210000,717,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
3,22000,23.1,998,67.04,5,450000,237,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
