brand,model,variant,year,fuel_type,transmission_type,km_driven,selling_price,seats,max_power,engine_type,vehicle_age
maruti,maruti celerio,vxi cng,2020,cng,manual,50000.0,440000.0,5.0,58.33,k10b engine,6
maruti,maruti wagon r,lxi cng,2016,cng,manual,147265.0,300000.0,5.0,58.16,k10b engine,10
maruti,maruti celerio,vxi cng bsiv,2019,cng,manual,26882.0,479196.0,5.0,58.33,k10b engine,7
maruti,maruti alto k10,lxi cng,2014,cng,manual,130540.0,250000.0,4.0,58.3,k series petrol engine,12
maruti,maruti alto 800,cng lxi,2013,cng,manual,70821.0,170000.0,5.0,47.3,f8d engine,13
tata,tata tigor,xz plus cng,2022,cng,manual,10000.0,860000.0,5.0,72.4,1.2l revotron engine,4
hyundai,hyundai grand i10 nios,sportz cng,2020,cng,manual,20194.0,635000.0,5.0,68.05,1.2 kappa petrol,6
maruti,maruti wagon r,lxi cng,2011,cng,manual,137372.0,200000.0,5.0,58.2,k series petrol engine,15
maruti,maruti wagon r,lxi cng,2019,cng,manual,68005.0,450000.0,5.0,58.16,k10b engine,7
maruti,maruti swift dzire,s cng,2017,cng,manual,50000.0,500000.0,5.0,85.8,k series vvt engine,9
maruti,maruti wagon r,lxi cng,2014,cng,manual,56080.0,255802.0,5.0,58.16,k10b engine,12
maruti,maruti ertiga,vxi cng,2022,cng,manual,7482.0,1100000.0,7.0,86.63,k15c,4
bajaj,bajaj re60,qute cng,2022,cng,manual,1000.0,280000.0,4.0,10.8,dtsi engine,4
maruti,maruti alto k10,lxi cng,2016,cng,manual,76118.0,250000.0,4.0,58.3,k series petrol engine,10
maruti,maruti ertiga,vxi cng,2014,cng,manual,74045.0,650000.0,7.0,80.9,k series engine,12
maruti,maruti wagon r,lxi cng,2015,cng,manual,55410.0,425000.0,5.0,58.16,k10b engine,11
maruti,maruti ertiga,vxi cng,2014,cng,manual,74000.0,565000.0,7.0,80.46,k14b petrol engine,12
maruti,maruti celerio,vxi cng bsiv,2018,cng,manual,69110.0,469000.0,5.0,58.33,k10b engine,8
maruti,maruti eeco,cng 5 seater ac bsiv,2018,cng,manual,120000.0,400000.0,5.0,61.7,in-line engine,8
hyundai,hyundai santro xing,gls cng,2009,cng,manual,198000.0,110000.0,5.0,62.1,bifuel engine,17
maruti,maruti eeco,cng htr 5-str,2016,cng,manual,76630.0,412000.0,5.0,63.0,in-line engine,10
maruti,maruti alto 800,cng lx,2012,cng,manual,50000.0,165000.0,5.0,47.3,f8d engine,14
maruti,maruti ertiga,cng vxi bsiv,2016,cng,manual,71252.0,795000.0,7.0,103.0,k15 smart hybrid,10
hyundai,hyundai accent,executive cng,2010,cng,manual,120000.0,120000.0,5.0,93.7,bifuel engine,16
toyota,toyota corolla altis,1.8 g cng,2010,cng,manual,120000.0,245000.0,5.0,138.0,2zr-fe gasoline 4cylinder,16
maruti,maruti ertiga,cng vxi,2021,cng,manual,12000.0,1160000.0,7.0,91.19,k15b,5
maruti,maruti wagon r,lxi cng,2017,cng,manual,80000.0,455000.0,5.0,58.16,k10b engine,9
hyundai,hyundai santro,sportz cng bsiv,2019,cng,manual,100000.0,400000.0,5.0,58.0,,7
maruti,maruti alto,green lxi (cng),2010,cng,manual,125000.0,150000.0,5.0,38.4,in line engine,16
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,30000.0,510000.0,5.0,61.68,g12b,5
maruti,maruti wagon r,lxi cng,2014,cng,manual,70000.0,299000.0,5.0,58.16,k10b engine,12
maruti,maruti wagon r,lxi cng,2013,cng,manual,70000.0,215000.0,5.0,58.16,k10b engine,13
hyundai,hyundai santro,sportz executive cng,2021,cng,manual,40000.0,590000.0,5.0,59.18,1.1 l bi-fuel,5
tata,tata tiago,xz plus cng,2022,cng,manual,10000.0,794900.0,5.0,72.0,1.2 l i-cng,4
maruti,maruti ertiga,vxi cng,2022,cng,manual,20000.0,1000000.0,7.0,86.63,k15c,4
maruti,maruti eeco,cng 5 seater ac bsiv,2015,cng,manual,150000.0,350000.0,5.0,61.7,in-line engine,11
maruti,maruti ertiga,vxi cng,2022,cng,manual,5000.0,1040000.0,7.0,86.63,k15c,4
maruti,maruti alto 800,cng lxi,2016,cng,manual,96000.0,230000.0,5.0,47.3,f8d engine,10
maruti,maruti wagon r,cng lxi,2021,cng,manual,30000.0,610000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti alto k10,lxi cng,2016,cng,manual,197500.0,300000.0,4.0,58.3,k series petrol engine,10
mahindra,mahindra bolero maxi truck plus,cng ps,2021,cng,manual,90000.0,700000.0,2.0,67.05,msi 2500 cng,5
maruti,maruti wagon r,lxi cng optional,2016,cng,manual,50000.0,450000.0,5.0,58.16,k10b engine,10
maruti,maruti eeco,cng 5 seater ac bsiv,2018,cng,manual,50000.0,360000.0,5.0,61.7,in-line engine,8
maruti,maruti alto,green lxi (cng),2010,cng,manual,120000.0,110000.0,5.0,38.4,in line engine,16
maruti,maruti eeco,5 seater ac cng,2022,cng,manual,3000.0,625000.0,5.0,70.67,k12n,4
maruti,maruti celerio,vxi cng,2022,cng,manual,21000.0,650000.0,5.0,55.92,k10c,4
maruti,maruti wagon r,lxi cng,2017,cng,manual,120000.0,250000.0,5.0,58.16,k10b engine,9
hyundai,hyundai aura,s cng,2020,cng,manual,50000.0,650000.0,5.0,68.05,1.2 l bi-fuel,6
maruti,maruti eeco,cng 5 seater ac bsiv,2014,cng,manual,105253.0,190000.0,5.0,61.7,in-line engine,12
maruti,maruti wagon r,lxi cng,2016,cng,manual,73000.0,375000.0,5.0,58.16,k10b engine,10
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,51000.0,550000.0,5.0,61.68,g12b,5
maruti,maruti wagon r,lxi cng,2011,cng,manual,90000.0,220000.0,5.0,58.2,k series petrol engine,15
maruti,maruti eeco,cng 5 seater ac bsiv,2014,cng,manual,120000.0,260000.0,5.0,61.7,in-line engine,12
hyundai,hyundai xcent prime,t plus cng,2019,cng,manual,110000.0,420000.0,5.0,65.39,1.2 kapa dual vtvt bi-fuel,7
maruti,maruti wagon r,lxi cng,2017,cng,manual,200000.0,230000.0,5.0,58.16,k10b engine,9
maruti,maruti wagon r,lxi cng,2016,cng,manual,57945.0,265000.0,5.0,58.16,k10b engine,10
hyundai,hyundai santro xing,gls cng,2012,cng,manual,67000.0,200000.0,5.0,62.1,bifuel engine,14
maruti,maruti alto 800,cng lxi,2014,cng,manual,60000.0,280000.0,5.0,47.3,f8d engine,12
maruti,maruti swift dzire,zxi cng,2023,cng,manual,5800.0,915000.0,5.0,76.43,,3
maruti,maruti eeco,5 str with ac plus htr cng,2011,cng,manual,40000.0,200000.0,5.0,73.0,in-line engine,15
maruti,maruti ertiga,vxi cng,2015,cng,manual,171089.0,475000.0,7.0,80.9,k series engine,11
maruti,maruti wagon r,lxi cng,2011,cng,manual,99826.0,200000.0,5.0,58.2,k series petrol engine,15
maruti,maruti celerio,vxi cng bsiv,2017,cng,manual,148550.0,300000.0,5.0,58.33,k10b engine,9
maruti,maruti ertiga,vxi cng,2013,cng,manual,110000.0,400000.0,7.0,80.9,k series engine,13
maruti,maruti wagon r,lxi cng,2016,cng,manual,119011.0,235000.0,5.0,58.16,k10b engine,10
tata,tata tigor,xz plus cng,2022,cng,manual,20000.0,813403.0,5.0,72.4,1.2l revotron engine,4
maruti,maruti zen estilo,lxi green (cng),2008,cng,manual,148000.0,91000.0,5.0,67.1,k series petrol engine,18
hyundai,hyundai xcent prime,t plus cng,2018,cng,manual,42288.0,450000.0,5.0,65.39,1.2 kapa dual vtvt bi-fuel,8
maruti,maruti wagon r,cng lxi,2016,cng,manual,60000.0,385000.0,5.0,58.33,k10b petrol engine,10
maruti,maruti alto 800,cng lxi,2014,cng,manual,61664.0,200000.0,5.0,47.3,f8d engine,12
maruti,maruti celerio,vxi cng,2019,cng,manual,27000.0,565000.0,5.0,58.33,k10b engine,7
maruti,maruti wagon r,cng lxi,2021,cng,manual,30000.0,590000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti estilo,lxi cng,2008,cng,manual,148000.0,111000.0,5.0,67.1,k series petrol engine,18
maruti,maruti wagon r,lxi cng,2015,cng,manual,150000.0,400000.0,5.0,58.16,k10b engine,11
maruti,maruti wagon r,cng lxi,2021,cng,manual,50000.0,525000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti wagon r,lxi cng,2014,cng,manual,120000.0,300000.0,5.0,58.16,k10b engine,12
maruti,maruti swift dzire tour,1.2 s std cng opt,2021,cng,manual,16000.0,680000.0,5.0,70.4,vvt,5
maruti,maruti wagon r,lxi cng,2012,cng,manual,31817.0,310000.0,5.0,58.2,k series petrol engine,14
maruti,maruti wagon r,lxi cng,2018,cng,manual,100000.0,320000.0,5.0,58.16,k10b engine,8
maruti,maruti alto 800,cng lxi,2015,cng,manual,57531.0,180000.0,5.0,47.3,f8d engine,11
maruti,maruti wagon r,lxi cng,2016,cng,manual,38918.0,450000.0,5.0,58.16,k10b engine,10
tata,tata tiago nrg,xz cng,2022,cng,manual,25000.0,775000.0,5.0,72.41,revotron 1.2 l,4
maruti,maruti alto 800,lxi opt s-cng,2023,cng,manual,5000.0,500000.0,4.0,40.36,f8d petrol engine,3
hyundai,hyundai santro xing,gls cng,2011,cng,manual,90000.0,170000.0,5.0,62.1,bifuel engine,15
mahindra,mahindra kuv 100 nxt,trip,2018,cng,manual,100000.0,400000.0,6.0,82.0,mfalcon g80 engine,8
maruti,maruti alto,green lxi (cng),2008,cng,manual,115000.0,120000.0,5.0,38.4,in line engine,18
maruti,maruti alto k10,lxi cng optional,2016,cng,manual,110000.0,250000.0,4.0,58.2,k series petrol engine,10
maruti,maruti ertiga,vxi cng,2015,cng,manual,49000.0,700000.0,7.0,80.46,k14b petrol engine,11
maruti,maruti ertiga,vxi cng,2016,cng,manual,100000.0,625000.0,7.0,80.46,k14b petrol engine,10
hyundai,hyundai grand i10 nios,sportz cng,2022,cng,manual,15000.0,715000.0,5.0,68.05,1.2 kappa petrol,4
maruti,maruti swift dzire tour,1.2 s std cng,2020,cng,manual,32000.0,600000.0,5.0,70.4,vvt,6
maruti,maruti wagon r,cng lxi opt,2020,cng,manual,37427.0,457000.0,5.0,58.33,k10b petrol engine,6
hyundai,hyundai aura,s cng,2021,cng,manual,17000.0,750000.0,5.0,68.05,1.2 l bi-fuel,5
maruti,maruti wagon r,lxi cng,2017,cng,manual,70000.0,325000.0,5.0,58.16,k10b engine,9
maruti,maruti zen estilo,lxi green (cng),2013,cng,manual,44936.0,185000.0,5.0,67.1,k series petrol engine,13
hyundai,hyundai grand i10,magna cng,2017,cng,manual,120000.0,450000.0,5.0,82.0,kappa vtvt petrol engine,9
maruti,maruti wagon r,lxi cng,2010,cng,manual,80000.0,150000.0,5.0,58.2,k series petrol engine,16
hyundai,hyundai accent,executive cng,2009,cng,manual,51590.0,100000.0,5.0,93.7,bifuel engine,17
maruti,maruti wagon r,cng lxi opt,2021,cng,manual,40000.0,542000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti sx4,green vxi (cng),2010,cng,manual,100000.0,210000.0,5.0,103.3,vvt petrol engine,16
maruti,maruti swift dzire,vxi cng,2022,cng,manual,20000.0,850000.0,5.0,76.43,,4
maruti,maruti eeco,cng htr 5-str,2019,cng,manual,50000.0,415000.0,5.0,63.0,in-line engine,7
maruti,maruti wagon r,lxi cng,2016,cng,manual,120000.0,280000.0,5.0,58.16,k10b engine,10
maruti,maruti wagon r,lxi cng,2013,cng,manual,94000.0,260000.0,5.0,58.16,k10b engine,13
maruti,maruti wagon r,cng lxi,2020,cng,manual,30000.0,540000.0,5.0,58.33,k10b petrol engine,6
maruti,maruti wagon r,lxi cng,2017,cng,manual,40000.0,360000.0,5.0,58.16,k10b engine,9
maruti,maruti alto k10,lxi cng,2019,cng,manual,17265.0,415000.0,4.0,58.3,k series petrol engine,7
hyundai,hyundai xcent prime,t plus cng,2017,cng,manual,100000.0,250000.0,5.0,65.39,1.2 kapa dual vtvt bi-fuel,9
maruti,maruti ertiga,cng vxi,2021,cng,manual,60000.0,950000.0,7.0,91.19,k15b,5
maruti,maruti alto 800,cng lxi,2014,cng,manual,70000.0,200000.0,5.0,47.3,f8d engine,12
maruti,maruti wagon r,lxi cng,2023,cng,manual,90000.0,335000.0,5.0,55.92,k10c,3
maruti,maruti wagon r,cng lxi,2021,cng,manual,35000.0,500000.0,5.0,58.33,k10b petrol engine,5
hyundai,hyundai xcent,1.2 kappa base cng,2016,cng,manual,200000.0,290000.0,5.0,82.0,kappa vtvt petrol engine,10
maruti,maruti wagon r,lxi cng,2010,cng,manual,120000.0,125000.0,5.0,58.2,k series petrol engine,16
maruti,maruti wagon r,lxi cng optional,2017,cng,manual,60000.0,370000.0,5.0,58.16,k10b engine,9
maruti,maruti wagon r,lxi cng,2013,cng,manual,70000.0,250000.0,5.0,58.16,k10b engine,13
maruti,maruti eeco,cng 5 seater ac bsiv,2019,cng,manual,23250.0,495000.0,5.0,61.7,in-line engine,7
hyundai,hyundai grand i10 nios,sportz cng,2022,cng,manual,5000.0,775000.0,5.0,68.05,1.2 kappa petrol,4
hyundai,hyundai grand i10 nios,sportz cng,2021,cng,manual,40000.0,700000.0,5.0,68.05,1.2 kappa petrol,5
maruti,maruti wagon r,lxi cng optional,2015,cng,manual,58000.0,360000.0,5.0,58.16,k10b engine,11
maruti,maruti wagon r,lxi cng,2010,cng,manual,76000.0,130000.0,5.0,58.2,k series petrol engine,16
maruti,maruti wagon r,lxi cng,2012,cng,manual,73258.0,180000.0,5.0,58.2,k series petrol engine,14
tata,tata tigor,xz plus cng,2022,cng,manual,9300.0,830000.0,5.0,72.4,1.2l revotron engine,4
maruti,maruti wagon r,cng lxi bsiv,2018,cng,manual,62000.0,410000.0,5.0,67.04,k10b petrol engine,8
maruti,maruti s-presso,vxi opt cng,2021,cng,manual,30000.0,560000.0,4.0,58.33,k10b,5
maruti,maruti wagon r,cng lxi bsiv,2019,cng,manual,80000.0,500000.0,5.0,67.04,k10b petrol engine,7
tata,tata indigo,emax cng glx,2014,cng,manual,70000.0,230000.0,5.0,55.23,bi-fuel engine,12
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,18700.0,575000.0,5.0,61.68,g12b,5
maruti,maruti swift dzire tour,1.2 s std cng,2020,cng,manual,30000.0,505000.0,5.0,70.4,vvt,6
maruti,maruti alto 800,cng lxi,2018,cng,manual,40000.0,340000.0,5.0,40.3,f8d engine,8
tata,tata tigor,xz plus dt cng,2022,cng,manual,20000.0,850000.0,5.0,72.4,1.2l revotron engine,4
maruti,maruti wagon r,cng lxi,2021,cng,manual,40000.0,580000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti celerio,vxi cng optional bsiv,2019,cng,manual,120000.0,395000.0,5.0,58.33,k10b engine,7
maruti,maruti wagon r,lxi cng,2016,cng,manual,120000.0,270000.0,5.0,58.16,k10b engine,10
maruti,maruti wagon r,lxi cng,2018,cng,manual,120000.0,360000.0,5.0,58.16,k10b engine,8
maruti,maruti swift dzire tour,1.2 s std cng,2020,cng,manual,120000.0,550000.0,5.0,70.4,vvt,6
maruti,maruti wagon r,cng lxi,2021,cng,manual,25000.0,550000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti wagon r,vxi cng,2022,cng,manual,25000.0,673000.0,5.0,55.92,k10c,4
hyundai,hyundai accent,executive cng,2011,cng,manual,100000.0,120000.0,5.0,93.7,bifuel engine,15
hyundai,hyundai santro,sportz cng bsiv,2019,cng,manual,70000.0,465000.0,5.0,58.0,,7
maruti,maruti ertiga,vxi cng,2022,cng,manual,5000.0,1035590.0,7.0,86.63,k15c,4
maruti,maruti swift dzire,s cng,2015,cng,manual,110000.0,450000.0,5.0,85.8,k series vvt engine,11
maruti,maruti wagon r,lxi cng,2015,cng,manual,80000.0,300000.0,5.0,58.16,k10b engine,11
hyundai,hyundai xcent prime,t plus cng,2021,cng,manual,60000.0,700000.0,5.0,65.39,1.2 kapa dual vtvt bi-fuel,5
maruti,maruti celerio,vxi cng bsiv,2019,cng,manual,67653.0,489000.0,5.0,58.33,k10b engine,7
chevrolet,chevrolet aveo,1.4 cng,2011,cng,manual,41691.0,100000.0,5.0,92.7,dohc,15
maruti,maruti ertiga,cng vxi,2022,cng,manual,5000.0,952228.0,7.0,91.19,k15b,4
maruti,maruti ertiga,vxi cng,2015,cng,manual,85000.0,625000.0,7.0,80.9,k series engine,11
maruti,maruti ertiga,vxi cng,2017,cng,manual,7693.0,806928.0,7.0,80.46,k14b petrol engine,9
maruti,maruti wagon r,lxi cng,2018,cng,manual,120000.0,290000.0,5.0,58.16,k10b engine,8
maruti,maruti wagon r,lxi cng,2016,cng,manual,78360.0,320000.0,5.0,58.16,k10b engine,10
maruti,maruti celerio,vxi cng bsiv,2019,cng,manual,60000.0,435000.0,5.0,58.33,k10b engine,7
maruti,maruti alto 800,lxi s-cng,2021,cng,manual,12326.0,370000.0,4.0,40.36,f8d petrol engine,5
maruti,maruti wagon r,cng lxi,2021,cng,manual,50000.0,600000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti swift dzire tour,1.2 s std cng,2018,cng,manual,120000.0,450000.0,5.0,70.4,vvt,8
maruti,maruti wagon r,cng lxi opt,2020,cng,manual,60000.0,560000.0,5.0,58.33,k10b petrol engine,6
hyundai,hyundai aura,s cng,2021,cng,manual,16000.0,734999.0,5.0,68.05,1.2 l bi-fuel,5
maruti,maruti wagon r,lxi cng,2014,cng,manual,70000.0,280000.0,5.0,58.16,k10b engine,12
hyundai,hyundai grand i10 nios,sportz cng,2021,cng,manual,30000.0,700000.0,5.0,68.05,1.2 kappa petrol,5
toyota,toyota corolla altis,1.8 g cng,2009,cng,manual,208555.0,285555.0,5.0,138.0,2zr-fe gasoline 4cylinder,17
maruti,maruti wagon r,lxi cng,2015,cng,manual,90000.0,340000.0,5.0,58.16,k10b engine,11
maruti,maruti eeco,cng 5 seater ac bsiv,2017,cng,manual,120000.0,390000.0,5.0,61.7,in-line engine,9
maruti,maruti swift dzire tour,1.2 s std cng,2021,cng,manual,50000.0,670000.0,5.0,70.4,vvt,5
hyundai,hyundai accent,executive cng,2012,cng,manual,80000.0,250000.0,5.0,93.7,bifuel engine,14
hyundai,hyundai grand i10 nios,sportz cng,2022,cng,manual,4000.0,800000.0,5.0,68.05,1.2 kappa petrol,4
maruti,maruti alto 800,cng lxi,2014,cng,manual,76919.0,200000.0,5.0,47.3,f8d engine,12
maruti,maruti wagon r,lxi cng,2010,cng,manual,70000.0,180000.0,5.0,58.2,k series petrol engine,16
hyundai,hyundai santro,sportz cng bsiv,2019,cng,manual,77000.0,475000.0,5.0,58.0,,7
maruti,maruti wagon r,lxi cng,2018,cng,manual,80000.0,410000.0,5.0,58.16,k10b engine,8
tata,tata nano,cng lx,2014,cng,manual,60421.0,80000.0,4.0,32.5,in-line engine,12
maruti,maruti sx4,green vxi (cng),2013,cng,manual,50000.0,325000.0,5.0,85.7,vvt engine,13
tata,tata tiago,xt cng,2022,cng,manual,30000.0,620000.0,5.0,72.0,1.2 l i-cng,4
maruti,maruti wagon r,lxi cng,2015,cng,manual,90000.0,250000.0,5.0,58.16,k10b engine,11
hyundai,hyundai accent,gle cng,2008,cng,manual,80000.0,130000.0,5.0,94.0,in-line engine,18
maruti,maruti eeco,cng 5 seater ac,2020,cng,manual,110000.0,490000.0,5.0,61.68,g12b,6
hyundai,hyundai grand i10 nios,sportz cng,2021,cng,manual,25000.0,662271.0,5.0,68.05,1.2 kappa petrol,5
honda,honda city,cng,2013,cng,manual,70000.0,425000.0,5.0,116.3,sohc i-vtec,13
maruti,maruti wagon r,lxi cng,2017,cng,manual,120000.0,300000.0,5.0,58.16,k10b engine,9
maruti,maruti celerio,vxi cng optional,2021,cng,manual,23000.0,550000.0,5.0,58.33,k10b engine,5
toyota,toyota corolla altis,1.8 g cng,2010,cng,manual,85000.0,290000.0,5.0,138.0,2zr-fe gasoline 4cylinder,16
maruti,maruti eeco cargo,std cng ac 2021-2022,2021,cng,manual,60000.0,500000.0,2.0,61.68,g12b,5
maruti,maruti alto,green lxi (cng),2011,cng,manual,90000.0,165000.0,5.0,38.4,in line engine,15
maruti,maruti alto,green lxi (cng),2011,cng,manual,90000.0,159500.0,5.0,38.4,in line engine,15
maruti,maruti s-presso,vxi cng 2019-2020,2020,cng,manual,47000.0,500000.0,4.0,58.33,k10b,6
maruti,maruti alto,green lx bsiv,2011,cng,manual,70000.0,150000.0,5.0,38.4,in line engine,15
maruti,maruti alto,green std bsiv,2010,cng,manual,120000.0,87150.0,5.0,38.4,in line engine,16
hyundai,hyundai aura,s cng,2022,cng,manual,25000.0,785000.0,5.0,68.05,1.2 l bi-fuel,4
maruti,maruti alto 800,cng lxi optional,2017,cng,manual,48000.0,325000.0,5.0,40.3,f8d engine,9
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,10000.0,590000.0,5.0,61.68,g12b,5
honda,honda amaze,s plus i-vtec,2015,cng,manual,69000.0,460000.0,5.0,86.7,i-vtec petrol engine,11
maruti,maruti alto 800,cng lxi,2016,cng,manual,72000.0,315000.0,5.0,47.3,f8d engine,10
maruti,maruti celerio,vxi cng,2020,cng,manual,40000.0,485000.0,5.0,58.33,k10b engine,6
maruti,maruti wagon r,lxi cng,2018,cng,manual,44000.0,480000.0,5.0,58.16,k10b engine,8
maruti,maruti wagon r,cng lxi,2021,cng,manual,35000.0,545000.0,5.0,58.33,k10b petrol engine,5
hyundai,hyundai aura,s cng,2022,cng,manual,20000.0,750000.0,5.0,68.05,1.2 l bi-fuel,4
maruti,maruti alto 800,cng lxi,2013,cng,manual,129000.0,150000.0,5.0,47.3,f8d engine,13
maruti,maruti wagon r,cng lxi,2021,cng,manual,20000.0,550000.0,5.0,58.33,k10b petrol engine,5
maruti,maruti wagon r,lxi cng optional,2017,cng,manual,65000.0,410000.0,5.0,58.16,k10b engine,9
tata,tata tigor,xz plus cng,2022,cng,manual,3991.0,800000.0,5.0,72.4,1.2l revotron engine,4
maruti,maruti ertiga,vxi cng,2014,cng,manual,111363.0,487369.0,7.0,80.9,k series engine,12
maruti,maruti celerio,green vxi optional,2016,cng,manual,70000.0,350000.0,5.0,58.2,k10b engine,10
maruti,maruti wagon r,cng lxi,2020,cng,manual,50000.0,590000.0,5.0,58.33,k10b petrol engine,6
maruti,maruti eeco,5 str with ac plus htr cng,2014,cng,manual,37300.0,320000.0,5.0,73.0,in-line engine,12
tata,tata tiago,xt cng,2022,cng,manual,1900.0,675000.0,5.0,72.0,1.2 l i-cng,4
maruti,maruti alto 800,lxi s-cng,2020,cng,manual,100000.0,300000.0,4.0,40.36,f8d petrol engine,6
maruti,maruti eeco,cng 5 seater ac bsiv,2019,cng,manual,80000.0,400000.0,5.0,61.7,in-line engine,7
maruti,maruti alto,green lxi (cng),2011,cng,manual,50000.0,210000.0,5.0,38.4,in line engine,15
maruti,maruti wagon r,lxi cng,2018,cng,manual,70000.0,410000.0,5.0,58.16,k10b engine,8
maruti,maruti swift dzire tour,1.2 s std cng,2021,cng,manual,60000.0,600000.0,5.0,70.4,vvt,5
maruti,maruti wagon r,lxi cng,2018,cng,manual,25000.0,400000.0,5.0,58.16,k10b engine,8
maruti,maruti alto 800,cng lxi,2013,cng,manual,90000.0,162000.0,5.0,47.3,f8d engine,13
maruti,maruti alto k10,lxi cng,2015,cng,manual,70000.0,320000.0,4.0,58.3,k series petrol engine,11
maruti,maruti ertiga,vxi cng,2017,cng,manual,69618.0,658528.0,7.0,80.46,k14b petrol engine,9
maruti,maruti alto,green lxi (cng),2012,cng,manual,90000.0,155000.0,5.0,38.4,in line engine,14
maruti,maruti wagon r,lxi cng optional,2017,cng,manual,40000.0,400000.0,5.0,58.16,k10b engine,9
hyundai,hyundai santro xing,gls cng,2012,cng,manual,80000.0,185000.0,5.0,62.1,bifuel engine,14
maruti,maruti celerio,vxi cng bsiv,2018,cng,manual,70000.0,475000.0,5.0,58.33,k10b engine,8
hyundai,hyundai aura,s cng,2022,cng,manual,10000.0,700000.0,5.0,68.05,1.2 l bi-fuel,4
maruti,maruti wagon r,lxi cng,2020,cng,manual,29424.0,549999.0,5.0,55.92,k10c,6
maruti,maruti wagon r,cng lxi bsiv,2010,cng,manual,83000.0,179999.0,5.0,67.04,k10b petrol engine,16
maruti,maruti wagon r,lxi cng,2016,cng,manual,30000.0,355000.0,5.0,58.16,k10b engine,10
maruti,maruti eeco,cng 5 seater ac bsiv,2016,cng,manual,100000.0,390000.0,5.0,61.7,in-line engine,10
maruti,maruti eeco,5 str with ac plus htr cng,2013,cng,manual,120000.0,180000.0,5.0,73.0,in-line engine,13
maruti,maruti ertiga,vxi cng,2014,cng,manual,68917.0,715000.0,7.0,86.63,k15c,12
maruti,maruti alto 800,cng lxi,2016,cng,manual,140000.0,240000.0,5.0,47.3,f8d engine,10
maruti,maruti wagon r,lxi cng,2017,cng,manual,130000.0,270000.0,5.0,58.16,k10b engine,9
maruti,maruti swift dzire,s cng,2017,cng,manual,120000.0,425000.0,5.0,85.8,k series vvt engine,9
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,40000.0,290000.0,5.0,61.68,g12b,5
maruti,maruti alto k10,lxi cng,2015,cng,manual,60000.0,320000.0,4.0,58.3,k series petrol engine,11
maruti,maruti eeco,cng 5 seater ac,2021,cng,manual,40000.0,320000.0,5.0,61.68,g12b,5
maruti,maruti wagon r,lxi cng,2011,cng,manual,100000.0,168000.0,5.0,58.2,k series petrol engine,15
maruti,maruti wagon r,lxi cng,2012,cng,manual,64000.0,310000.0,5.0,58.16,k10b engine,14
maruti,maruti swift dzire tour,1.2 s std cng,2019,cng,manual,40000.0,610000.0,5.0,70.4,vvt,7
